sample_id,modality,rate,units,intervention,probability_drop,margin_drop,intensity_change
01,text,0.1,3,top,0.058358968900154184,0.3301233297247469,-0.06764686107635498
01,text,0.1,3,bottom,-0.030307765405861886,-0.1677998464964302,0.03610888123512268
01,text,0.1,3,random,0.007424256956481579,0.05177728767090717,-0.007285177707672119
01,text,0.1,3,random,0.05020847381692212,0.25489641857153145,-0.06030741333961487
01,text,0.1,3,random,0.022167612489884747,0.11105853897677909,-0.02688738703727722
01,text,0.1,3,random,-0.02017296529590723,-0.10600769964156476,0.02750098705291748
01,text,0.1,3,random,0.008329098277328861,0.0251767343505368,-0.0034465789794921875
01,text,0.1,3,random,-0.0031170016740464934,-0.01696027940469136,0.008392304182052612
01,text,0.1,3,random,-0.011131202016442354,-0.053032407402838544,0.017588436603546143
01,text,0.1,3,random,0.011635919904828318,0.06467964488193989,-0.01166445016860962
01,text,0.1,3,random,-0.012930517205431702,-0.04998077961911007,0.01566329598426819
01,text,0.1,3,random,0.02409430942456736,0.15052883558232932,-0.027535855770111084
01,text,0.1,3,random,0.012515032304567797,0.06170505166326501,-0.011230409145355225
01,text,0.1,3,random,0.012539386599426328,0.0839815597258734,-0.013168364763259888
01,text,0.1,3,random,-0.023699479521287203,-0.14239182131192618,0.03181159496307373
01,text,0.1,3,random,-0.028627773992347005,-0.14904942121114495,0.04238423705101013
01,text,0.1,3,random,-0.016987140071855478,-0.08380020048520964,0.01997128129005432
01,text,0.1,3,random,-0.011323191796443532,-0.06397575355037455,0.013239830732345581
01,text,0.1,3,random,0.025165614603351538,0.11492591377689576,-0.022880911827087402
01,text,0.1,3,random,-0.005372861583253008,-0.049500182654939606,0.013661772012710571
01,text,0.1,3,random,-0.002279228883783846,0.004258470724994523,0.006611526012420654
01,text,0.1,3,random,0.008329098277328861,0.0251767343505368,-0.0034465789794921875
01,text,0.1,3,retain_top,0.025265817101485677,-0.022619310022623962,0.08183795213699341
01,text,0.2,5,top,0.08720873873991941,0.47631877626530994,-0.10809880495071411
01,text,0.2,5,bottom,-0.028977114163164785,-0.14686514379558935,0.039500802755355835
01,text,0.2,5,random,0.06754380144910815,0.35874432405581014,-0.0856960117816925
01,text,0.2,5,random,0.052323106181635104,0.2848800393880724,-0.055204153060913086
01,text,0.2,5,random,-0.017657464094904374,-0.06819334948982225,0.02672329545021057
01,text,0.2,5,random,0.019276297580728075,0.11574646807027311,-0.024647057056427002
01,text,0.2,5,random,0.03578794027776594,0.1890023213594768,-0.034249722957611084
01,text,0.2,5,random,-0.03491267567381373,-0.1920093086475032,0.046757519245147705
01,text,0.2,5,random,-0.016428032933262282,-0.06772831700372839,0.017432987689971924
01,text,0.2,5,random,0.011369601815964192,0.054419534143234194,-0.006161302328109741
01,text,0.2,5,random,-0.028935864875294648,-0.1896515074408801,0.055409789085388184
01,text,0.2,5,random,-0.014035315144036664,-0.08028838844464503,0.020448267459869385
01,text,0.2,5,random,-0.009208192880939714,-0.03157232695540024,0.011198818683624268
01,text,0.2,5,random,-0.020040164124731308,-0.1081125806201998,0.03539538383483887
01,text,0.2,5,random,0.007492189178264497,0.020211837540472177,-0.0032125115394592285
01,text,0.2,5,random,-0.020434213136697965,-0.08250980468302427,0.02863726019859314
01,text,0.2,5,random,0.04873905744106577,0.2182090147820801,-0.04769158363342285
01,text,0.2,5,random,0.020556529487529063,0.1174746341276609,-0.012935638427734375
01,text,0.2,5,random,-0.0030225714350359256,0.009664029194323964,0.0036687254905700684
01,text,0.2,5,random,0.03622756766437579,0.18196481475107995,-0.03798946738243103
01,text,0.2,5,random,-0.01983739685722896,-0.10646971557163698,0.039605170488357544
01,text,0.2,5,random,-0.029370017599117115,-0.13405944489402588,0.03270536661148071
01,text,0.2,5,retain_top,0.008598721164846168,-0.06452047084687085,0.06953471899032593
01,text,0.3,7,top,0.09176246322908188,0.4998368800432119,-0.11821722984313965
01,text,0.3,7,bottom,-0.0372832427097734,-0.21286535226303882,0.05726093053817749
01,text,0.3,7,random,0.04591476935411637,0.23330314576647837,-0.050015807151794434
01,text,0.3,7,random,-0.017642051283623283,-0.08772683767768041,0.02854973077774048
01,text,0.3,7,random,0.020503323539365403,0.08595492772305569,-0.010133683681488037
01,text,0.3,7,random,0.045614043460540155,0.23143421438877732,-0.03841292858123779
01,text,0.3,7,random,0.03243859123286208,0.19769821026992684,-0.03730076551437378
01,text,0.3,7,random,0.0011841764910279218,0.01388836053759912,0.006884932518005371
01,text,0.3,7,random,0.013018781101466093,0.0543530047314692,0.00699692964553833
01,text,0.3,7,random,0.012263750886749136,0.040779872562489605,0.015114307403564453
01,text,0.3,7,random,-0.009993951312228966,-0.06641902051620108,0.029059886932373047
01,text,0.3,7,random,-0.024443155217012125,-0.1550222834714644,0.046753644943237305
01,text,0.3,7,random,0.010232717479983389,0.017308449778080992,0.022807180881500244
01,text,0.3,7,random,0.0571515926457451,0.300798565048088,-0.05416738986968994
01,text,0.3,7,random,0.01734379449384338,0.06008297395737927,-0.006575107574462891
01,text,0.3,7,random,-0.0037373506847187543,-0.024647305290375954,0.01579838991165161
01,text,0.3,7,random,-0.0017844905525334354,0.0002759100600389086,0.013288736343383789
01,text,0.3,7,random,0.011910791390497999,0.05963160050808258,0.006071686744689941
01,text,0.3,7,random,0.040173924805055605,0.22784428988741245,-0.05382895469665527
01,text,0.3,7,random,-0.009714715245354,-0.023304812014376508,0.005565822124481201
01,text,0.3,7,random,0.026147193511926348,0.16502923130566238,-0.03144264221191406
01,text,0.3,7,random,0.01038026168842271,0.05409937654171981,0.0010080337524414062
01,text,0.3,7,retain_top,-0.006692712096508235,-0.10061018736191918,0.05814695358276367
01,audio,0.1,3,top,0.012951104236453292,0.07427006678772075,-0.017206162214279175
01,audio,0.1,3,bottom,-0.006219100174872094,-0.04222983709462336,0.006901174783706665
01,audio,0.1,3,random,-0.0030492677094829945,-0.022972654960728867,0.002804994583129883
01,audio,0.1,3,random,0.01077525661238149,0.0613512360203442,-0.014315277338027954
01,audio,0.1,3,random,0.0029409641943130005,0.017015332294642582,-0.005919098854064941
01,audio,0.1,3,random,-0.0008140847589910849,-0.0008202906285921241,-0.0013405978679656982
01,audio,0.1,3,random,0.0037865420281212314,0.02471281352946575,-0.006484866142272949
01,audio,0.1,3,random,0.002963979488031121,0.016884094269585703,-0.004449307918548584
01,audio,0.1,3,random,0.008872671773902718,0.05307361556018764,-0.012983500957489014
01,audio,0.1,3,random,0.0055032345306878505,0.03412004565521454,-0.011083096265792847
01,audio,0.1,3,random,-0.001221761535133814,-0.0035105367938930154,-0.0021077096462249756
01,audio,0.1,3,random,0.004653578387313395,0.029832959755164645,-0.008647501468658447
01,audio,0.1,3,random,0.005038975651796895,0.027266668624754797,-0.006967067718505859
01,audio,0.1,3,random,-1.6927296670798953e-05,0.0014595544890493306,-0.002849370241165161
