stage,subset,rate,position,replicate,Accuracy,Macro_F1,Weighted_F1,MAE,Pearson,T_实际不可用比例,A_实际不可用比例,V_实际不可用比例
epoch,none,0.0,random,0,0.5836451095670764,0.583162885116601,0.6019478493019739,0.5674839615821838,0.6657178947988233,0.0,0.0020962958007180927,0.04504805869628242
epoch,T,0.3,random,0,0.5547835382148584,0.5521371748337058,0.5706067881146869,0.609475314617157,0.5970955444589197,0.29916817198545975,0.0020962958007180927,0.04504805869628242
epoch,A,0.3,random,0,0.5970069481560663,0.5915496566402311,0.614041990276992,0.5647438764572144,0.6676308305078844,0.0,0.300573136192324,0.04504805869628242
epoch,V,0.3,random,0,0.5772314270443613,0.5759234412079411,0.5969043006382404,0.5669381618499756,0.66315211969094,0.0,0.0020962958007180927,0.3313708436475547
epoch,AV,0.3,random,0,0.6007482629609834,0.5947118305989274,0.6179457948640807,0.5622556209564209,0.6723196216715649,0.0,0.300573136192324,0.3313708436475547
epoch,TAV,0.3,random,0,0.5804382683057189,0.5698990008205014,0.5945309685196206,0.5996425151824951,0.6108225212933233,0.29916817198545975,0.300573136192324,0.3313708436475547
epoch,TAV,0.1,scattered,0,0.5847140566541956,0.5800924213301726,0.6007671802386549,0.57530677318573,0.6402808911751847,0.10229477487121161,0.1041234584420508,0.142458910372204
epoch,TAV,0.1,scattered,1,0.5713522180652058,0.5665307437807935,0.5889941874705084,0.579002320766449,0.6490489400560036,0.10229477487121161,0.10427956557614683,0.14252581342967374
epoch,TAV,0.2,scattered,0,0.5692143238909674,0.5598791574890135,0.5850157356084269,0.5901935696601868,0.6357672301278701,0.20144510604134608,0.20300617738230636,0.23719363974933655
epoch,TAV,0.2,scattered,1,0.5729556386958845,0.567541673816514,0.5890167116487782,0.5924109220504761,0.6262749646416215,0.20144510604134608,0.20302847840146296,0.2375058540175286
epoch,TAV,0.3,scattered,0,0.5745590593265634,0.5656403325065504,0.5887491588224266,0.6067243218421936,0.6008329683254868,0.29916817198545975,0.30068464128810685,0.3303895988046654
epoch,TAV,0.3,scattered,1,0.5628006413682523,0.5562999879948847,0.5781715001991656,0.6000674962997437,0.6157405657951375,0.29916817198545975,0.300573136192324,0.32967596619165496
