stage,subset,rate,position,replicate,Accuracy,Macro_F1,Weighted_F1,MAE,Pearson,T_实际不可用比例,A_实际不可用比例,V_实际不可用比例
epoch,none,0.0,random,0,0.6141101015499733,0.586336165174114,0.6200274231057378,0.5821956396102905,0.6734433849784074,0.0,0.0020962958007180927,0.04504805869628242
epoch,T,0.3,random,0,0.5809727418492785,0.5487949903195427,0.5860073583397151,0.6140543818473816,0.6064782040758068,0.29916817198545975,0.0020962958007180927,0.04504805869628242
epoch,A,0.3,random,0,0.6167824692677712,0.5946011517640328,0.6250652794963543,0.5685612559318542,0.6769916221898511,0.0,0.300573136192324,0.04504805869628242
epoch,V,0.3,random,0,0.6221272047033671,0.587857190636134,0.6254610884989349,0.5763729810714722,0.6794975761821115,0.0,0.0020962958007180927,0.3313708436475547
epoch,AV,0.3,random,0,0.6199893105291288,0.5932070913195376,0.626267099981588,0.5702773928642273,0.6780187982219993,0.0,0.300573136192324,0.3313708436475547
epoch,TAV,0.3,random,0,0.5847140566541956,0.5563518348697825,0.5912464952245156,0.6126833558082581,0.6132263513706071,0.29916817198545975,0.300573136192324,0.3313708436475547
epoch,TAV,0.1,scattered,0,0.601282736504543,0.5737399793720609,0.6078701080401734,0.5877888202667236,0.652498839454673,0.10229477487121161,0.1041234584420508,0.142458910372204
epoch,TAV,0.1,scattered,1,0.5932656333511491,0.569408900619739,0.6010071769752936,0.5913371443748474,0.645874943258096,0.10229477487121161,0.10427956557614683,0.14252581342967374
epoch,TAV,0.2,scattered,0,0.5970069481560663,0.5667264374939132,0.60241570979023,0.6021192669868469,0.6257072119945362,0.20144510604134608,0.20300617738230636,0.23719363974933655
epoch,TAV,0.2,scattered,1,0.5980758952431855,0.5716021654991983,0.6040096594329043,0.6064761281013489,0.6232882323087914,0.20144510604134608,0.20302847840146296,0.2375058540175286
epoch,TAV,0.3,scattered,0,0.589524318546232,0.5575139936797413,0.5933873418840659,0.62160724401474,0.5883308575416802,0.29916817198545975,0.30068464128810685,0.3303895988046654
epoch,TAV,0.3,scattered,1,0.5873864243719936,0.55541097131247,0.5910031912873682,0.6266252398490906,0.5805778995545442,0.29916817198545975,0.300573136192324,0.32967596619165496
