stage,subset,rate,position,replicate,Accuracy,Macro_F1,Weighted_F1,MAE,Pearson,T_实际不可用比例,A_实际不可用比例,V_实际不可用比例
best,none,0.0,random,0,0.672367717797969,0.6400936862801108,0.673761354156126,0.5267392992973328,0.7242327873536449,0.0,0.0020962958007180927,0.04504805869628242
best,T,0.3,random,0,0.6264029930518439,0.5864016022731272,0.6244357722232075,0.5872848033905029,0.6389845082879371,0.29916817198545975,0.0020962958007180927,0.04504805869628242
best,A,0.3,random,0,0.6734366648850882,0.646694380083296,0.6777841000263395,0.5247281193733215,0.721511003767973,0.0,0.300573136192324,0.04504805869628242
best,V,0.3,random,0,0.6761090326028861,0.6420288560752713,0.6761452020689751,0.527336597442627,0.7253826916024354,0.0,0.0020962958007180927,0.3313708436475547
best,AV,0.3,random,0,0.6782469267771245,0.6459977683547797,0.6789807261520449,0.5263875722885132,0.7240644993031246,0.0,0.300573136192324,0.3313708436475547
best,TAV,0.3,random,0,0.6312132549438803,0.5887606818400622,0.626925791469812,0.5891090035438538,0.6416191628531488,0.29916817198545975,0.300573136192324,0.3313708436475547
best,TAV,0.1,scattered,0,0.6616782469267771,0.6293376796646912,0.6621993135589004,0.5425726175308228,0.7018860066471216,0.10229477487121161,0.1041234584420508,0.142458910372204
best,TAV,0.1,scattered,1,0.6595403527525387,0.6264560204977492,0.6599018217804811,0.5480513572692871,0.6914167999992552,0.10229477487121161,0.10427956557614683,0.14252581342967374
best,TAV,0.2,scattered,0,0.6445750935328701,0.6055485915714116,0.6421263308556662,0.5696581602096558,0.6784549996667408,0.20144510604134608,0.20300617738230636,0.23719363974933655
best,TAV,0.2,scattered,1,0.6483164083377873,0.6098235302630658,0.6459577896329624,0.5693889260292053,0.667714262881518,0.20144510604134608,0.20302847840146296,0.2375058540175286
best,TAV,0.3,scattered,0,0.6269374665954035,0.5826159732185557,0.622176281183694,0.592400848865509,0.6382638733619475,0.29916817198545975,0.30068464128810685,0.3303895988046654
best,TAV,0.3,scattered,1,0.6338856226616782,0.592134596923653,0.6293456553881215,0.593435525894165,0.6323540076748667,0.29916817198545975,0.300573136192324,0.32967596619165496
