stage,subset,rate,position,replicate,Accuracy,Macro_F1,Weighted_F1,MAE,Pearson,T_实际不可用比例,A_实际不可用比例,V_实际不可用比例
epoch,none,0.0,random,0,0.6360235168359166,0.6023322814123327,0.6397467418711874,0.5819670557975769,0.6772845983520135,0.0,0.0020962958007180927,0.04504805869628242
epoch,T,0.3,random,0,0.5970069481560663,0.5646716248988369,0.6021883848590649,0.6192024946212769,0.5928690430324651,0.29916817198545975,0.0020962958007180927,0.04504805869628242
epoch,A,0.3,random,0,0.6285408872260823,0.5993111161497255,0.6345763930872347,0.5722499489784241,0.6803737471355003,0.0,0.300573136192324,0.04504805869628242
epoch,V,0.3,random,0,0.6413682522715125,0.6002022093332964,0.6396880909748776,0.5905318260192871,0.6773923376313136,0.0,0.0020962958007180927,0.3313708436475547
epoch,AV,0.3,random,0,0.638161411010155,0.6025703785507455,0.639830378428669,0.5793166160583496,0.68099904483981,0.0,0.300573136192324,0.3313708436475547
epoch,TAV,0.3,random,0,0.6023516835916622,0.5678852599902894,0.6059600493151269,0.6218791007995605,0.5961004201807504,0.29916817198545975,0.300573136192324,0.3313708436475547
epoch,TAV,0.1,scattered,0,0.6247995724211651,0.5921154259235692,0.6286011932340573,0.5931077003479004,0.6571300203312626,0.10229477487121161,0.1041234584420508,0.142458910372204
epoch,TAV,0.1,scattered,1,0.6071619454836985,0.5719177849015836,0.6112831593942389,0.6054058074951172,0.6414798290572075,0.10229477487121161,0.10427956557614683,0.14252581342967374
epoch,TAV,0.2,scattered,0,0.6098343132014965,0.5734546707349654,0.6121104837416839,0.6199853420257568,0.624411076263804,0.20144510604134608,0.20300617738230636,0.23719363974933655
epoch,TAV,0.2,scattered,1,0.6034206306787814,0.5674896605862466,0.6069473722830568,0.6169670820236206,0.623687708182289,0.20144510604134608,0.20302847840146296,0.2375058540175286
epoch,TAV,0.3,scattered,0,0.5916622127204704,0.5585236035391923,0.5956998808072883,0.6395952105522156,0.5849235886722702,0.29916817198545975,0.30068464128810685,0.3303895988046654
epoch,TAV,0.3,scattered,1,0.5825761624799572,0.5527641119953349,0.5869041304601386,0.6485575437545776,0.5731204057648595,0.29916817198545975,0.300573136192324,0.32967596619165496
