stage,subset,rate,position,replicate,Accuracy,Macro_F1,Weighted_F1,MAE,Pearson,T_实际不可用比例,A_实际不可用比例,V_实际不可用比例
epoch,none,0.0,random,0,0.632816675574559,0.5940043356027044,0.6323308381218898,0.5855993032455444,0.6853466587556811,0.0,0.0020962958007180927,0.04504805869628242
epoch,T,0.3,random,0,0.6162479957242116,0.5717604783327881,0.6113801518741816,0.6294417381286621,0.6080755847593781,0.29916817198545975,0.0020962958007180927,0.04504805869628242
epoch,A,0.3,random,0,0.6440406199893105,0.6105343707648628,0.645854574873495,0.5826014280319214,0.6897014724941457,0.0,0.300573136192324,0.04504805869628242
epoch,V,0.3,random,0,0.6413682522715125,0.6001595845745857,0.6398195110664548,0.5760110020637512,0.6911007574333579,0.0,0.0020962958007180927,0.3313708436475547
epoch,AV,0.3,random,0,0.6515232495991449,0.6161621577970577,0.6518712319155994,0.5681291818618774,0.697388880868668,0.0,0.300573136192324,0.3313708436475547
epoch,TAV,0.3,random,0,0.6231961517904864,0.5754804404351835,0.6158581143975523,0.6250079870223999,0.611678387460579,0.29916817198545975,0.300573136192324,0.3313708436475547
epoch,TAV,0.1,scattered,0,0.6296098343132015,0.5880394775144226,0.6272704457244203,0.5898684859275818,0.6634581532436853,0.10229477487121161,0.1041234584420508,0.142458910372204
epoch,TAV,0.1,scattered,1,0.6338856226616782,0.592890518843598,0.6324249484963015,0.5931935906410217,0.659290872796049,0.10229477487121161,0.10427956557614683,0.14252581342967374
epoch,TAV,0.2,scattered,0,0.6130411544628541,0.5655417907043603,0.6076759073683086,0.6116117835044861,0.6329550167698733,0.20144510604134608,0.20300617738230636,0.23719363974933655
epoch,TAV,0.2,scattered,1,0.6231961517904864,0.5784131764550577,0.6196404221450245,0.6106472015380859,0.6381747583075038,0.20144510604134608,0.20302847840146296,0.2375058540175286
epoch,TAV,0.3,scattered,0,0.6109032602886157,0.5578099631521125,0.6026973984087238,0.6260099411010742,0.6125128834741395,0.29916817198545975,0.30068464128810685,0.3303895988046654
epoch,TAV,0.3,scattered,1,0.6151790486370925,0.5651333840988341,0.6061102526026729,0.6367585062980652,0.5863769559901927,0.29916817198545975,0.300573136192324,0.32967596619165496
